;y_test_0;y_pred_0;y_test_1;y_pred_1;y_test_2;y_pred_2;y_test_3;y_pred_3
26566;12.460048;10.236117;33.30621;30.603222;12.460048;49.948414;33.30621;32.836563
26567;11.961488;10.595447;35.651448;35.178375;11.961488;37.706257;35.651448;33.15792
26568;30.603015;29.650606;18.68274;20.718758;30.603015;38.228794;18.68274;18.550436
26569;19.797212;27.366892;10.203145;18.26346;19.797212;30.662397;10.203145;29.996397
26570;18.74339;19.275675;8.37382;10.185608;18.74339;25.547613;8.37382;9.44676
26571;33.011712;29.722048;9.083186;9.830046;33.011712;37.801983;9.083186;8.826105
26572;30.397422;25.419573;18.727008;19.313374;30.397422;32.842632;18.727008;22.198572
26573;20.07233;26.040552;28.505213;26.86597;20.07233;33.169613;28.505213;26.339628
26574;29.748015;41.20232;7.064112;6.2906265;29.748015;250.49394;7.064112;7.054247
26575;46.41354;41.023388;54.565268;50.313644;46.41354;32.41242;54.565268;59.022205
26576;34.601688;25.654566;16.2955;18.858799;34.601688;29.689589;16.2955;26.22547
26577;25.170714;29.865671;54.591186;45.717968;25.170714;27.862478;54.591186;24.560907
26578;26.186876;19.300264;28.22391;32.224518;26.186876;26.599249;28.22391;25.03839
26579;21.837944;31.200792;53.635176;53.930336;21.837944;32.913868;53.635176;33.727535
26580;22.824238;18.133257;13.397283;13.148607;22.824238;16.598852;13.397283;21.64452
26581;35.21691;31.263346;35.97002;42.203568;35.21691;23.838705;35.97002;49.79599
26582;693.609142;636.14685;26.352022;27.833595;693.609142;213.44655;26.352022;28.087431
26583;13.155858;11.449603;13.27004;13.967876;13.155858;13.534467;13.27004;21.879377
26584;23.626938;25.348871;48.86585;46.686455;23.626938;30.713232;48.86585;49.63353
26585;431.653918;427.1827;19.809654;27.243895;431.653918;142.21696;19.809654;24.859905
26586;40.111708;36.97741;38.50011;40.084698;40.111708;31.313116;38.50011;21.652163
26587;21.8724;19.187807;12.03944;12.889915;21.8724;12.631036;12.03944;9.866865
26588;21.918864;19.194292;65.767802;64.92581;21.918864;12.44481;65.767802;52.743397
26589;61.94748;60.62203;21.114532;27.012276;61.94748;236.82027;21.114532;27.335434
26590;50.983338;35.686237;31.769579;47.447933;50.983338;30.776312;31.769579;27.703703
26591;57.150026;48.719902;30.724225;26.30769;57.150026;28.590494;30.724225;24.20426
26592;20.830352;15.923099;49.033236;44.643635;20.830352;22.465086;49.033236;29.798311
26593;52.691765;43.58391;37.597098;40.11743;52.691765;215.38057;37.597098;44.68527
26594;417.049645;409.33682;28.985743;29.35225;417.049645;125.61839;28.985743;27.351458
26595;29.405205;30.683199;45.111472;42.68326;29.405205;29.374739;45.111472;15.486851
26596;43.647177;40.590942;40.85748;42.927845;43.647177;8.895238;40.85748;37.531555
26597;27.103223;24.747423;34.1866;37.65733;27.103223;30.632505;34.1866;40.72663
26598;29.67326;31.853754;41.948466;51.808838;29.67326;38.59875;41.948466;31.86718
26599;32.136112;29.068766;12.692874;16.198278;32.136112;32.14561;12.692874;38.38602
26600;151.788624;176.84213;13.700178;14.223814;151.788624;178.1802;13.700178;16.362974
26601;36.99872;34.00086;30.624258;31.108694;36.99872;42.71786;30.624258;30.022194
26602;32.05545;30.725664;69.495958;68.19491;32.05545;30.904387;69.495958;54.55111
26603;452.812032;590.3059;31.0854;30.14564;452.812032;194.26627;31.0854;27.95312
26604;31.121892;31.507952;66.836928;64.3493;31.121892;30.912397;66.836928;63.979958
26605;27.868109;39.855816;14.636052;13.0010805;27.868109;183.03807;14.636052;6.330393
26606;27.007376;22.965204;10.330362;10.000234;27.007376;30.282156;10.330362;10.2240505
26607;60.663412;49.13432;34.49712;32.863777;60.663412;33.5861;34.49712;28.742285
26608;50.837744;47.86065;10.754076;11.709253;50.837744;51.586315;10.754076;17.891296
26609;24.313152;27.834452;33.052725;32.258904;24.313152;25.492674;33.052725;31.531248
26610;420.451574;499.96213;30.33556;29.52605;420.451574;171.9459;30.33556;28.476828
26611;19.036771;21.827242;55.151466;53.10643;19.036771;25.154802;55.151466;34.908714
26612;38.21755;33.766224;23.13792;28.503658;38.21755;28.730856;23.13792;25.71208
26613;28.973062;32.476368;38.46535;38.276054;28.973062;38.09399;38.46535;22.437391
26614;145.274541;159.32474;32.20899;40.458984;145.274541;174.68388;32.20899;34.714302
26615;22.589952;18.382715;36.02172;44.20406;22.589952;18.082922;36.02172;24.601782
26616;497.358792;485.5434;30.7951;34.227818;497.358792;173.25125;30.7951;23.000319
26617;64.728;59.682606;40.24956;41.88615;64.728;19.984024;40.24956;47.424084
26618;9.799162;8.080195;33.726321;32.57319;9.799162;0.53440213;33.726321;35.373436
26619;707.414464;663.14404;27.356453;29.6922;707.414464;219.71255;27.356453;27.40225
26620;30.069673;28.085276;12.131119;10.672661;30.069673;30.145544;12.131119;25.278696
26621;20.6408;25.844034;23.563202;29.849571;20.6408;32.9773;23.563202;27.638445
26622;9.432885;11.151031;56.439385;67.1213;9.432885;41.050488;56.439385;54.420113
26623;23.932272;33.29479;27.389742;23.633718;23.932272;32.99101;27.389742;26.760532
26624;173.218649;172.20773;8.227895;9.3873825;173.218649;167.11172;8.227895;8.533911
26625;41.221488;39.114002;52.117518;43.660088;41.221488;19.089445;52.117518;39.0141
26626;110.896016;155.29352;33.746975;38.410122;110.896016;124.00419;33.746975;36.37605
26627;58.624776;55.370983;29.841841;32.3162;58.624776;72.44337;29.841841;31.946516
26628;32.97008;33.958263;30.5654;31.97984;32.97008;200.07527;30.5654;32.661053
26629;154.847472;144.18498;28.196631;27.57157;154.847472;150.16124;28.196631;26.032024
26630;9.740386;8.034659;25.559555;25.961914;9.740386;8.630811;25.559555;29.91334
26631;44.281235;40.34857;45.794864;49.337204;44.281235;23.847967;45.794864;33.128036
26632;198.959374;181.74072;10.394176;8.084232;198.959374;179.31242;10.394176;7.7546787
26633;49.14602;40.936527;12.81819;10.799873;49.14602;23.153753;12.81819;28.577578
26634;503.990186;652.22284;37.897248;45.413948;503.990186;216.45645;37.897248;37.33665
26635;26.743275;29.402666;48.035988;45.03289;26.743275;37.624157;48.035988;28.506392
26636;148.230712;130.12616;34.02725;43.859505;148.230712;157.92717;34.02725;18.113317
26637;14.567319;11.241294;50.286586;39.984306;14.567319;10.441052;50.286586;25.086054
26638;31.816091;26.49724;16.53556;19.421247;31.816091;28.324476;16.53556;20.327541
26639;46.692832;45.06873;15.808015;13.394698;46.692832;35.109684;15.808015;14.386606
26640;40.322938;40.299305;65.838388;42.299377;40.322938;27.931784;65.838388;26.30619
26641;31.98265;38.59138;41.038257;39.96349;31.98265;16.69998;41.038257;23.714388
26642;21.4888;26.933268;45.859616;43.48401;21.4888;32.20605;45.859616;23.284143
26643;28.701039;25.173822;55.983291;61.912933;28.701039;31.40722;55.983291;41.387802
26644;28.3288;26.512781;31.941624;30.302048;28.3288;16.888968;31.941624;36.093987
26645;9.47387;9.938388;8.192772;9.021986;9.47387;30.41139;8.192772;11.758209
26646;190.992144;171.52936;31.077057;33.609272;190.992144;184.7889;31.077057;44.260048
26647;47.335002;42.215107;8.660883;8.702692;47.335002;215.70712;8.660883;22.561237
26648;19.189875;28.70955;13.047766;13.559177;19.189875;34.77618;13.047766;11.887625
26649;30.070658;34.44379;28.655984;28.570702;30.070658;30.960958;28.655984;30.348238
26650;21.934768;20.162603;16.83099;28.926516;21.934768;10.014165;16.83099;26.691107
26651;13.644011;11.418963;62.629424;63.53647;13.644011;17.7797;62.629424;62.386063
26652;45.261616;40.767178;32.15104;30.76477;45.261616;21.788557;32.15104;33.941032
26653;32.100093;31.637453;24.212998;30.042246;32.100093;41.74072;24.212998;28.562582
26654;26.27898;34.07654;22.850569;21.984442;26.27898;33.59741;22.850569;22.750015
26655;48.80264;46.235836;34.592215;33.262157;48.80264;31.281462;34.592215;32.490215
26656;35.106952;32.28596;60.465024;57.37217;35.106952;23.527403;60.465024;36.061447
26657;6.928624;7.799819;31.452626;30.64592;6.928624;-1.0701206;31.452626;32.06336
26658;7.11892;7.702674;70.171045;67.29429;7.11892;1.6657498;70.171045;52.088165
26659;18.982938;16.74613;17.60792;17.575287;18.982938;43.170315;17.60792;29.203798
26660;30.120192;36.625225;22.879116;25.655737;30.120192;178.165;22.879116;26.283129
26661;33.28819;31.67019;13.512114;11.2710285;33.28819;33.422665;13.512114;27.358278
26662;23.4086;24.924135;32.318715;28.124596;23.4086;35.382725;32.318715;31.70628
26663;13.885668;10.744418;49.573064;45.998825;13.885668;19.639273;49.573064;44.313793
26664;52.024138;47.492397;47.421568;43.43879;52.024138;36.169323;47.421568;17.331858
26665;69.142808;68.55057;17.443457;22.313318;69.142808;248.01286;17.443457;21.89216
26666;44.93601;40.389355;62.083368;62.020428;44.93601;29.785223;62.083368;25.08114
26667;26.192241;24.089174;11.320258;13.975437;26.192241;26.908888;11.320258;24.230076
26668;47.8313;48.87035;10.72662;9.9914;47.8313;248.53526;10.72662;11.288027
26669;36.116432;32.963833;19.29642;20.052744;36.116432;23.019201;19.29642;22.05884
26670;46.354013;37.86295;26.43806;26.865685;46.354013;28.837767;26.43806;29.206785
26671;19.413909;22.897585;10.85487;9.809481;19.413909;29.317503;10.85487;9.685778
26672;652.062587;621.02344;31.614996;34.719795;652.062587;261.6881;31.614996;22.78403
26673;20.038194;20.125147;33.470772;31.939518;20.038194;26.519957;33.470772;29.314054
26674;21.6708;26.709108;10.630683;14.230486;21.6708;30.390295;10.630683;35.508835
26675;24.881888;26.745096;30.071;31.279129;24.881888;27.196074;30.071;34.33252
26676;18.777738;19.254572;8.185515;10.399551;18.777738;27.788588;8.185515;10.078939
26677;24.754996;28.942324;18.18964;22.541256;24.754996;29.922285;18.18964;24.751034
26678;57.468749;56.496334;23.057471;21.727924;57.468749;40.2317;23.057471;21.015364
26679;25.985934;21.570208;59.696784;62.038376;25.985934;27.142035;59.696784;64.39461
26680;11.486325;8.078204;58.53159;61.213917;11.486325;12.738816;58.53159;64.952576
26681;31.379832;29.22951;48.320953;47.02925;31.379832;35.292995;48.320953;52.805496
26682;8.721353;6.3408384;17.52972;17.078714;8.721353;-2.2638004;17.52972;28.908884
26683;39.84831;42.732048;68.13027;57.603497;39.84831;23.977568;68.13027;64.862
26684;46.78047;44.469395;30.842517;28.940939;46.78047;258.53574;30.842517;28.055193
26685;13.34773;8.920817;42.283362;41.644714;13.34773;6.752759;42.283362;32.988434
26686;11.436656;9.669208;57.340872;54.44442;11.436656;5.8668756;57.340872;44.171707
26687;7.034643;7.933074;72.708993;69.19737;7.034643;-2.4602764;72.708993;51.851204
26688;36.517868;41.080067;30.312975;27.542744;36.517868;37.697124;30.312975;25.527138
26689;28.88499;29.325274;53.311076;62.724945;28.88499;34.64654;53.311076;40.2357
26690;39.323856;33.091362;32.25024;30.09273;39.323856;24.76335;32.25024;34.00588
26691;44.799216;47.57237;13.398724;12.428503;44.799216;32.24628;13.398724;25.63027
26692;51.969267;46.664577;32.398394;30.348454;51.969267;41.028767;32.398394;36.67884
26693;27.793105;28.714235;11.116439;10.15129;27.793105;32.087643;11.116439;10.520733
26694;11.469073;11.351031;27.693666;26.33825;11.469073;34.795334;27.693666;25.76628
26695;13.242609;10.568927;9.074754;8.271948;13.242609;19.321104;9.074754;7.596096
26696;48.955038;31.422998;50.040386;47.60298;48.955038;13.892503;50.040386;45.63959
26697;56.722302;48.271004;11.10606;8.612088;56.722302;35.02621;11.10606;7.493019
26698;27.370035;27.639566;10.244241;10.159868;27.370035;52.224087;10.244241;8.564447
26699;186.94581;167.92413;12.77628;20.13045;186.94581;165.4906;12.77628;29.390707
26700;59.68853;48.900826;63.324954;54.610264;59.68853;42.52933;63.324954;31.625477
26701;34.650272;30.309877;25.255104;27.611837;34.650272;30.197218;25.255104;22.5338
26702;574.150551;621.44006;25.040496;31.327274;574.150551;203.93991;25.040496;27.444942
26703;32.860744;29.137354;51.964868;50.538544;32.860744;34.015636;51.964868;44.31723
26704;38.081329;41.8473;28.325535;28.792393;38.081329;30.69988;28.325535;29.854303
26705;33.37534;22.142351;51.567063;48.29619;33.37534;26.958815;51.567063;44.330257
26706;25.74396;26.003946;52.091964;46.400192;25.74396;31.981085;52.091964;42.543068
26707;27.299218;25.27294;33.602192;38.114243;27.299218;34.432163;33.602192;34.190277
26708;31.6076;30.081347;6.854652;6.9170303;31.6076;33.884327;6.854652;7.1059017
26709;33.7769;30.280787;13.676199;18.760462;33.7769;38.669918;13.676199;37.88976
26710;47.22298;47.67261;25.05664;23.965796;47.22298;261.56482;25.05664;23.990492
26711;28.39676;29.472223;10.871445;9.787693;28.39676;43.388165;10.871445;9.364473
26712;13.013982;17.076296;37.570668;51.599247;13.013982;25.461607;37.570668;41.03246
26713;25.321089;22.528284;33.8963;37.409473;25.321089;17.472475;33.8963;35.17572
26714;54.844803;49.45167;10.550804;7.3688602;54.844803;38.533733;10.550804;6.523714
26715;38.240384;48.570335;27.443556;32.615284;38.240384;46.749203;27.443556;29.461182
26716;9.945166;8.162398;33.254191;31.779251;9.945166;23.292955;33.254191;31.559534
26717;66.551955;65.08643;44.2679;48.78592;66.551955;210.11282;44.2679;45.072865
26718;28.59171;20.557749;26.172234;25.895254;28.59171;11.483327;26.172234;27.895277
26719;43.63254;39.86584;20.94878;27.363773;43.63254;17.59239;20.94878;27.496622
26720;11.038591;5.896949;29.080166;31.694117;11.038591;18.674234;29.080166;24.312551
26721;14.40375;18.911264;20.158265;20.22876;14.40375;25.662992;20.158265;21.82247
26722;25.974725;24.022692;29.769696;28.661585;25.974725;22.546316;29.769696;28.625023
26723;595.954332;657.7387;19.67526;23.893028;595.954332;238.25589;19.67526;23.165554
26724;48.41167;53.595272;71.50523;44.64838;48.41167;41.18765;71.50523;49.14602
26725;57.259449;59.477657;42.117888;50.18496;57.259449;37.525295;42.117888;48.25357
26726;21.652434;24.5264;49.27739;46.136276;21.652434;28.516966;49.27739;50.82345
26727;30.580246;28.069155;40.921176;44.38958;30.580246;48.90672;40.921176;43.084984
26728;69.743026;62.88691;31.480141;30.68932;69.743026;257.7439;31.480141;29.995968
26729;18.671562;17.56405;39.321238;45.98199;18.671562;31.708632;39.321238;44.598427
26730;39.430035;38.429577;52.885676;59.69924;39.430035;236.85204;52.885676;54.323574
26731;61.734284;53.48289;56.11606;53.887665;61.734284;50.440258;56.11606;50.81894
26732;131.224083;165.32509;24.412432;23.525738;131.224083;156.96837;24.412432;26.640074
26733;9.0016;7.2381163;36.33864;43.062054;9.0016;14.254201;36.33864;41.882957
26734;44.83221;47.599186;37.007072;39.24957;44.83221;216.44225;37.007072;38.584293
26735;29.795856;30.427065;47.61452;47.057014;29.795856;30.213537;47.61452;28.734564
26736;57.70713;57.163063;11.335808;13.611366;57.70713;57.21847;11.335808;13.114009
26737;41.83178;40.86967;40.53016;47.055183;41.83178;33.77473;40.53016;41.432304
26738;614.4372;614.2019;7.88396;8.741112;614.4372;258.9306;7.88396;20.867228
26739;29.3024;28.85029;9.798914;8.841414;29.3024;33.295864;9.798914;8.735685
26740;56.624184;49.90472;12.312076;10.730361;56.624184;59.962162;12.312076;17.95298
26741;453.9021;527.00446;52.881226;46.09187;453.9021;174.99022;52.881226;44.84725
26742;649.4917;609.83923;32.941372;41.91393;649.4917;233.30165;32.941372;36.07077
26743;56.429072;53.779644;27.834352;28.284971;56.429072;149.81073;27.834352;28.405592
26744;54.770586;60.235226;48.398371;45.010845;54.770586;231.4913;48.398371;51.766426
26745;31.353336;27.032679;18.009884;17.312292;31.353336;26.35311;18.009884;30.48263
26746;61.710727;65.06083;50.87934;49.54773;61.710727;232.7322;50.87934;35.273647
26747;27.301;24.555788;21.923034;28.205172;27.301;35.957607;21.923034;29.40648
26748;711.00576;650.3374;14.325864;13.326721;711.00576;245.8818;14.325864;9.596497
26749;35.54265;39.51575;32.2977;32.452583;35.54265;230.91928;32.2977;32.261948
26750;607.274025;663.00757;26.947554;27.352531;607.274025;217.94356;26.947554;26.042366
26751;51.508014;60.464527;19.40395;18.392242;51.508014;61.05879;19.40395;21.049734
26752;12.171775;9.538714;13.188497;10.916306;12.171775;23.125154;13.188497;3.878436
26753;12.09225;13.543883;63.378446;65.2725;12.09225;11.034101;63.378446;60.835907
26754;31.55232;31.55964;13.19136;15.010777;31.55232;50.951794;13.19136;24.341265
26755;432.136656;603.46765;17.898456;16.0575;432.136656;184.45473;17.898456;30.139519
26756;48.494856;40.1434;43.391542;44.1445;48.494856;35.880978;43.391542;46.787018
26757;17.081525;20.09231;12.169576;13.182163;17.081525;29.491087;12.169576;25.288794
26758;42.152708;38.434555;22.18294;26.836462;42.152708;16.621016;22.18294;29.674877
26759;35.887305;38.103817;9.151989;9.938534;35.887305;34.3352;9.151989;28.70672
26760;44.871294;37.492355;41.498784;41.783653;44.871294;42.385098;41.498784;25.38289
26761;44.629312;38.775036;8.36901;8.487206;44.629312;24.149458;8.36901;8.57704
26762;9.807946;7.6057997;32.020846;38.027824;9.807946;7.0445604;32.020846;42.257977
26763;13.071618;11.245791;38.22744;45.998676;13.071618;17.194937;38.22744;42.909134
26764;37.071968;38.70542;16.157349;16.034817;37.071968;27.930548;16.157349;27.366365
26765;24.853296;28.790499;25.45478;23.844532;24.853296;34.65794;25.45478;26.753988
26766;198.969218;163.64719;31.729554;29.696568;198.969218;159.82498;31.729554;31.688213
26767;44.930592;40.23644;15.033209;12.5799;44.930592;31.895971;15.033209;17.210585
26768;8.301162;9.501159;51.225958;46.162857;8.301162;16.004606;51.225958;23.270628
26769;15.269844;12.653026;32.261775;30.653538;15.269844;18.887358;32.261775;28.276972
26770;8.410314;6.240752;10.109484;9.872548;8.410314;-1.9778163;10.109484;9.856165
26771;35.458828;46.178516;28.034825;25.91811;35.458828;22.66155;28.034825;24.366549
26772;13.13856;18.886461;28.44905;25.654457;13.13856;22.158575;28.44905;29.227316
26773;11.293308;10.625987;36.91842;32.92703;11.293308;17.700308;36.91842;29.04849
26774;43.444545;47.436512;7.25556;6.921215;43.444545;266.51694;7.25556;6.9125805
26775;125.259614;135.05807;12.37095;11.39514;125.259614;118.75252;12.37095;19.603056
26776;14.914352;17.191072;62.435442;60.02471;14.914352;25.270582;62.435442;44.022427
26777;44.997452;33.21651;9.4519;9.189046;44.997452;25.756529;9.4519;9.275015
26778;578.664436;629.7676;38.838523;48.391743;578.664436;247.97536;38.838523;46.11832
26779;47.478159;40.6274;72.04254;69.809746;47.478159;23.875113;72.04254;56.083748
26780;8.96098;11.658969;48.074886;43.65376;8.96098;12.744061;48.074886;27.44746
26781;34.239552;27.810457;7.957267;9.576637;34.239552;22.906248;7.957267;8.748114
26782;22.113395;20.284243;33.74943;39.214348;22.113395;23.19161;33.74943;39.882484
26783;50.397322;44.041183;13.326444;12.739012;50.397322;36.371426;13.326444;11.677116
26784;25.050928;30.799135;18.165425;26.481268;25.050928;32.3801;18.165425;31.03434
26785;48.56096;50.166317;14.15032;8.117536;48.56096;40.101727;14.15032;9.92211
26786;11.75581;10.007247;51.698514;55.486366;11.75581;11.918431;51.698514;45.734245
26787;41.285944;40.73541;29.564269;28.818233;41.285944;41.38255;29.564269;26.07027
26788;26.738592;32.28284;18.03249;22.106667;26.738592;33.327595;18.03249;20.304081
26789;40.613833;43.57058;28.632736;30.964571;40.613833;42.588337;28.632736;26.426168
26790;13.288051;10.483493;47.76354;51.18781;13.288051;23.853727;47.76354;41.999756
26791;18.110268;15.711711;26.540638;28.243164;18.110268;30.20828;26.540638;31.973984
26792;24.735132;26.283937;12.146211;10.982179;24.735132;30.18749;12.146211;39.136486
26793;8.676135;6.8841352;8.596938;9.8639145;8.676135;-3.551997;8.596938;16.560045
26794;43.639428;43.180485;33.51852;35.30744;43.639428;25.517836;33.51852;23.20719
26795;382.761433;417.12726;44.643348;37.32641;382.761433;141.04492;44.643348;25.25934
26796;23.93965;19.409998;18.47076;15.026364;23.93965;13.601491;18.47076;22.353106
26797;52.60052;44.771046;12.906783;13.043938;52.60052;30.886175;12.906783;16.82676
26798;11.358116;11.692035;53.557854;55.768623;11.358116;22.792265;53.557854;44.249523
26799;124.064337;136.45404;29.055593;28.319672;124.064337;140.1989;29.055593;23.520554
26800;51.892002;51.72989;42.630621;47.233177;51.892002;48.999836;42.630621;52.36615
26801;501.894924;547.9739;51.828048;46.566235;501.894924;195.77977;51.828048;28.598469
26802;24.670779;25.291162;53.727375;49.316483;24.670779;28.156187;53.727375;45.506958
26803;13.366353;8.751433;54.482715;49.301796;13.366353;12.159604;54.482715;49.213707
26804;33.429474;34.505924;12.402963;12.57378;33.429474;37.70648;12.402963;20.694235
26805;64.279176;55.613316;33.408232;48.444588;64.279176;44.22436;33.408232;45.781715
26806;52.695056;47.39242;30.99768;36.13417;52.695056;27.334204;30.99768;35.073357
26807;37.59519;32.521244;52.906032;54.851063;37.59519;18.004915;52.906032;32.158157
26808;42.630621;45.211597;30.727432;32.783737;42.630621;259.99243;30.727432;29.792055
26809;202.95112;167.10822;40.98304;47.14009;202.95112;175.51662;40.98304;47.6054
26810;13.716027;15.516292;26.640033;30.820747;13.716027;17.675463;26.640033;20.634539
26811;46.368091;41.64945;25.186773;25.380451;46.368091;17.526342;25.186773;29.28916
26812;49.633181;53.952507;27.67716;30.376507;49.633181;46.452877;27.67716;16.174622
26813;59.173572;59.399593;31.8775;31.903244;59.173572;60.523182;31.8775;28.695028
26814;26.42294;22.575235;70.746138;64.214455;26.42294;44.17776;70.746138;54.213474
26815;16.760034;19.915697;29.744244;29.811083;16.760034;24.42031;29.744244;30.423159
26816;28.942672;23.723475;57.977535;54.138893;28.942672;28.482565;57.977535;51.325043
26817;42.539134;41.65884;8.03865;9.484335;42.539134;37.46014;8.03865;30.351686
26818;24.66938;29.709314;28.64277;31.133894;24.66938;34.626225;28.64277;29.848158
26819;51.447968;50.10783;16.951462;17.445683;51.447968;64.93324;16.951462;28.331024
26820;179.94342;159.09506;13.026627;14.198294;179.94342;118.29709;13.026627;26.533998
26821;56.632464;49.652363;71.206417;64.87659;56.632464;18.867994;71.206417;54.11289
26822;33.085584;28.534227;7.41039;7.3305817;33.085584;33.01988;7.41039;7.30945
26823;60.88336;58.033062;27.480513;29.897022;60.88336;47.39172;27.480513;27.5184
26824;19.429773;15.20571;33.8486;32.902187;19.429773;22.057371;33.8486;30.00028
26825;23.229018;22.921831;22.676643;26.9987;23.229018;26.07234;22.676643;29.774649
26826;30.668352;27.511446;34.68771;35.205444;30.668352;16.219213;34.68771;27.330465
26827;57.028268;54.531147;73.004771;68.64833;57.028268;47.851757;73.004771;51.396576
26828;8.660784;7.752822;54.080568;48.254704;8.660784;4.996686;54.080568;29.63725
26829;21.003164;26.224733;30.90832;29.46491;21.003164;30.416327;30.90832;29.180674
26830;33.483429;34.654606;41.125326;54.42034;33.483429;201.37582;41.125326;51.30322
26831;58.58408;47.175293;63.23592;57.75138;58.58408;40.836773;63.23592;51.231804
26832;35.64648;34.613132;21.91917;25.390158;35.64648;21.668531;21.91917;25.147871
26833;13.786704;12.381625;41.349495;54.13582;13.786704;14.802243;41.349495;43.083893
26834;21.042846;24.5421;14.606592;14.21607;21.042846;30.318075;14.606592;10.755392
26835;53.46024;57.851395;18.170575;18.12606;53.46024;56.18356;18.170575;25.648169
26836;52.206462;48.183064;59.797728;58.477615;52.206462;244.57343;59.797728;54.22376
26837;516.538113;493.53085;58.84164;55.787315;516.538113;184.36504;58.84164;43.359505
26838;41.618304;39.375698;6.465745;7.461261;41.618304;40.165478;6.465745;7.5925655
26839;29.160266;30.970873;38.02356;41.345894;29.160266;32.788616;38.02356;34.712475
26840;17.36475;18.384844;14.120904;13.501002;17.36475;12.202138;14.120904;13.805742
26841;54.987572;49.13982;45.984575;45.168106;54.987572;165.02623;45.984575;45.185417
26842;53.286398;50.57588;37.883055;38.45412;53.286398;35.09152;37.883055;22.23774
26843;41.46912;36.443554;22.984137;24.00832;41.46912;34.40063;22.984137;22.703539
26844;45.893848;46.79604;28.138392;35.39534;45.893848;262.62186;28.138392;34.581062
26845;35.14808;34.586185;25.078944;27.475513;35.14808;33.79584;25.078944;28.113977
26846;44.52111;39.683956;49.648788;55.292397;44.52111;28.121878;49.648788;23.830494
26847;21.734544;23.5132;33.2787;34.262955;21.734544;47.841305;33.2787;32.263187
26848;21.05712;22.217623;37.771062;41.07208;21.05712;28.91477;37.771062;22.640968
26849;161.664834;157.39128;18.053354;19.413887;161.664834;137.94858;18.053354;20.978418
26850;116.078193;157.96844;31.669632;29.941885;116.078193;138.19254;31.669632;30.376677
26851;16.923855;18.886423;55.662914;62.526314;16.923855;17.84723;55.662914;53.5519
26852;47.271155;42.950092;33.286133;31.992397;47.271155;241.11821;33.286133;34.49675
26853;28.78575;25.89461;7.540812;8.212831;28.78575;33.82336;7.540812;7.8618183
26854;11.204508;9.54526;9.512734;10.708037;11.204508;19.781477;9.512734;28.846777
26855;43.322097;36.038265;50.24099;49.548172;43.322097;14.881276;50.24099;34.74756
26856;56.154644;56.726166;44.777184;41.379066;56.154644;39.523907;44.777184;32.46295
26857;19.508315;22.641405;13.481565;18.366379;19.508315;22.727331;13.481565;29.962816
26858;29.310993;27.966433;40.822716;32.310745;29.310993;30.279455;40.822716;32.619205
26859;56.60583;45.21826;65.565815;68.480316;56.60583;37.589077;65.565815;51.22174
26860;11.922206;10.941901;13.62408;13.641453;11.922206;44.451717;13.62408;19.556667
26861;9.911878;8.419864;46.142812;46.08744;9.911878;0.29626584;46.142812;52.02548
26862;18.38601;22.0515;22.540574;30.103514;18.38601;19.038557;22.540574;29.803156
26863;9.79824;8.312594;33.019245;36.821247;9.79824;17.827925;33.019245;34.016888
26864;18.322695;19.092455;54.634668;57.268616;18.322695;28.80609;54.634668;54.480564
26865;8.464617;9.806071;11.819388;12.25231;8.464617;4.6720934;11.819388;9.32524
26866;32.2756;25.1262;23.6698;27.86592;32.2756;31.714262;23.6698;25.916603
26867;21.98834;30.368929;42.451924;39.931534;21.98834;32.29092;42.451924;26.643187
26868;48.649269;40.008778;30.8427;33.2734;48.649269;27.214148;30.8427;32.515255
26869;18.67551;21.415743;25.786992;24.335503;18.67551;21.890429;25.786992;25.124586
26870;31.966402;31.626863;26.20034;34.283653;31.966402;31.406889;26.20034;23.770239
26871;65.779539;60.142418;8.957606;9.47424;65.779539;38.642452;8.957606;9.558294
26872;26.540723;23.685846;26.480688;28.053013;26.540723;26.740904;26.480688;49.70778
26873;43.9008;40.068935;22.73722;28.316086;43.9008;26.167234;22.73722;28.215696
26874;44.970519;44.196873;9.178275;9.696192;44.970519;261.6818;9.178275;26.614912
26875;669.020024;649.245;27.779664;27.987106;669.020024;263.88715;27.779664;27.574514
26876;27.885116;29.076899;23.99144;25.528166;27.885116;34.257984;23.99144;19.71904
26877;11.05293;10.719928;29.200215;32.71099;11.05293;23.178396;29.200215;31.177835
26878;39.7199;38.103382;68.967549;50.87572;39.7199;31.334944;68.967549;49.643867
26879;17.375281;21.22037;13.440372;14.362827;17.375281;21.204142;13.440372;22.245695
26880;189.70606;171.55182;18.28868;18.22877;189.70606;162.56252;18.28868;30.999754
26881;50.101065;45.917118;9.636876;10.857969;50.101065;38.495075;9.636876;23.245403
26882;32.844;35.249905;28.954134;28.39534;32.844;28.557997;28.954134;44.29087
26883;43.87968;45.80527;61.005231;56.591446;43.87968;35.178722;61.005231;31.718046
26884;33.5484;24.893854;36.38075;45.379223;33.5484;37.45335;36.38075;25.23781
26885;8.799637;10.058169;12.25301;12.269137;8.799637;4.1505175;12.25301;15.258336
26886;9.904692;7.132266;25.3117;31.30214;9.904692;3.9433606;25.3117;29.870981
26887;31.325784;29.675982;33.267668;28.975624;31.325784;37.10129;33.267668;24.1909
26888;9.177;8.246417;69.60798;64.25951;9.177;25.246634;69.60798;64.903656
